,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag,countTweet,countAccountReview,countHashReview,ratingNoTweet_q,ratingHashReview_q,ratingLike_q,ratingView_q,ratingAdd2Fav_q,ratingWebsite,finalRating1,finalRating1_w,finalRating2,finalRating2_w,finalRating3,finalRating3_w
3911,sintears,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2,"เด็กหนุ่มที่หลุดเข้าไปในต่างโลกโดยที่มีระบบเกมที่เขาเคยเล่นช่วยเหลือเขาอยู่ ""ไม่มีราชาคนไหนมือไม่เปื",5.0,จบ,26.0,https://cdn.readawrite.com/articles/2359/2358141/thumbnail/small.gif,2.0,"ต่างโลก,นิยายแฟนตาซี,สงคราม,เวทมนตร์,ฮาเร็ม,พระเอกสวย",ราชันจักพรรดิ,https://www.readawrite.com/a/z1k00g,340,,,,,,0.0,0.0,2.5,3.0,2.5,2.7,1.6,1.7,2.0,2.1,2.7,2.7
3912,ดำน้ำใต้ทะเลลึก,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,11,ข้ามมิติ เลี้ยงลูก ,17.0,จบ,17.0,https://cdn.readawrite.com/articles/2359/2358197/thumbnail/small.gif,4.0,"เลี้ยงลูก,ย้ายร่าง,ข้ามมิติ",House Dad’s Literary Life แปลเถื่อน House Dad’s Literary Life แปลไทย,https://www.readawrite.com/a/z1k022,1030,,,,,,0.0,0.0,3.75,4.0,3.75,3.8,2.3,2.4,2.9,3.0,3.8,3.8
3913,Ⓝ「╰คุณหมีッ╯』☂,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,เอมิซ่าคงค์ผู้โศกเศร้า: นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1.0,จบ,1.0,https://cdn.readawrite.com/articles/2359/2358304/thumbnail/small.gif,0.0,เจ้าหญิงผู้น่าสงสาร,เอมิซ่าคงค์ผู้โศกเศร้า,https://www.readawrite.com/a/z1k054,23,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
3914,BBB-05,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,ไม่ว่าจะจำได้หรือไม่ได้ถ้าพบกันครั้งนึงแล้วต่อให้จำไม่ได้ก็ไม่วันแยกจากกัน,0.0,จบ,0.0,https://cdn.readawrite.com/articles/2359/2358425/thumbnail/small.gif,0.0,"นิยายแฟนตาซี,มนุษย์หมาป่า",ถ้าเกิดว่าฉันไม่ใช่มนุษย์เธอจะเกลียดฉันไหม?,https://www.readawrite.com/a/z1k08k,17,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
3915,ดินสอหลากสี,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,6,โลกอันแสนสุขใบนี้จะเป็นเช่นไร หากวันหนึ่งมนุษย์ต่างพากันวิวัฒนาการจนถึงขีดสุด,21.0,จบ,7.0,https://cdn.readawrite.com/articles/2361/2360026/thumbnail/small.gif,4.0,"Green form,เด็กชายสมบูรณ์แบบ,นิยายวาย,Yaoi,Boylove/Yaoi,Fantasy,เวทมนตร์,ผจญภัย,นิยายแฟนตาซี",Green form เด็กชายสมบูรณ์แบบ,https://www.readawrite.com/a/z1k1jb,409,,,,,,0.0,0.0,3.75,4.0,3.75,3.8,2.3,2.4,2.9,3.0,3.8,3.8
3916,Pnight Writers,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2,คริสมาสต์ปีนี้ฉันได้รับงานที่ค่อนข้างท้าทายมา ซึ่งนั้นก็คือการแต่งนิยายวันคริสต์มาส แต่ปัญหามันอยู่ท,3.0,จบ,1.0,https://cdn.readawrite.com/articles/2361/2360045/thumbnail/small.gif,2.0,"นิยายรัก,คริสมาสต์,วรรณกรรม,รักวัยรุ่น,แฟนตาซี,มหัสจรรย์",merry Christmas ทะลุฝัน วันคริสต์มาส,https://www.readawrite.com/a/z1k1ju,129,,,,,,0.0,0.0,2.5,2.0,2.5,2.3,1.4,1.5,1.8,1.8,2.3,2.3
3917,SoMiA,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,3,ฉันสูญเสียครอบครัวไปตั้งแต่ตอน 10 ขวบ ถ้านั้นยังเลวร้ายไม่พอแล้วละก็ ตอนอายุ 15 บ้านที่รับฉันมาเลี้ย,24.0,จบ,9.0,https://cdn.readawrite.com/articles/2361/2360170/thumbnail/small.gif,2.0,"นิยายแฟนตาซี,นิยายโรแมนติก,ผจญภัย,ต่างโลก,เวทมนตร์,เวทย์มนต์,ลึกลับ",อย่าฆ่ากันเลยนะคะ [ชื่อชั่วคราว],https://www.readawrite.com/a/z1k1nf,744,,,,,,0.0,0.0,2.5,4.0,3.75,3.4,2.0,2.2,2.6,2.7,3.4,3.5
3918,Omoide,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,เรื่องราวของเด็กหนุ่มที่มีพลังในการย้อนเวลา โดยตัวเขานั้นได้ผ่านช่วงเวลาในอนาคตที่ล่มสลาย มาหลายต่อห,5.0,จบ,1.0,https://cdn.readawrite.com/articles/2361/2360263/thumbnail/small.gif,0.0,"Omoide,ดราม่า,zenkai,ครั้งสุดท้าย",Zenkai ขอแค่ครั้งสุดท้าย..,https://www.readawrite.com/a/z1k1q3,493,,,,,,0.0,0.0,1.25,4.0,2.5,2.6,1.6,1.7,1.9,2.1,2.6,2.7
3919,เงานิรนาม,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,กาลครั้งหนึ่งนานมาแล้วมีกระต่ายกับเต่า แต่มันไม่ได้เกี่ยวอะไรกับเรื่องนี้เลย,0.0,จบ,0.0,https://cdn.readawrite.com/articles/2361/2360427/thumbnail/small.gif,0.0,,Re:place,https://www.readawrite.com/a/z1k1ur,57,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
3920,Akikochan,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,4,เอมิกา สาวสวยสุดหื่นที่มีจิตนาการตอนช่วยตัวเองเข้าขั้นโรคจิต กลับต้องมารับมือกับหนุ่มสุดหล่อที่โผล่ม,12.0,จบ,15.0,https://cdn.readawrite.com/articles/2362/2361052/thumbnail/small.gif,2.0,"หื่น,สายหื่น,อีโรติก,sex,โรคจิต,ต่างดาว,รัก,นิยายรัก,แหวกแนว,จินตนาการ,แฟนตาซี,ต่อสู้,แอคชั่น-ผจญภัย,ผจญภัย,แฟนตาซีผจญภัย",สาวโรคจิตพิชิตใจนายต่างดาว,https://www.readawrite.com/a/z1k2dm,1601,,,,,,0.0,0.0,2.5,5.0,3.75,3.8,2.2,2.5,2.8,3.0,3.8,3.9
3921,Aquinas,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,26,ปรสิตซ่อมแซมเนื้อเยื้อเสียหาย ขจัดเซลล์ตายและสิ่งสกปรกในลำไส้ กัดกินเชื้อโรคสะสมจากสงคราม เพราะมันเป,32.0,จบ,1.0,https://cdn.readawrite.com/articles/2362/2361166/thumbnail/small.gif,14.0,"NoocHy Publishing,parasite,sci fi,Mpreg,Galaxy",Area 51 สู่ปรสิต : To Parasite,https://www.readawrite.com/a/z1k2gv,355,,,,,,0.0,0.0,5.0,3.0,3.75,3.9,2.4,2.4,2.9,3.0,3.9,3.8
3922,Aquinas,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,10,2.,26.0,จบ,0.0,https://cdn.readawrite.com/articles/2362/2361200/thumbnail/small.gif,6.0,"NoocHy Publishing,Bacteria,sci fi",Area 51 คิสแบคทีเรีย : Kiss Bacteria,https://www.readawrite.com/a/z1k2hu,108,,,,,,0.0,0.0,3.75,2.0,3.75,3.2,1.9,2.0,2.4,2.4,3.2,3.1
3923,Aquinas,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,11,3.,28.0,จบ,0.0,https://cdn.readawrite.com/articles/2362/2361232/thumbnail/small.gif,6.0,"NoocHy Publishing,Virus,sci fi",Area 51 เทียร์ไวรัส : Tears Virus,https://www.readawrite.com/a/z1k2ir,93,,,,,,0.0,0.0,3.75,2.0,3.75,3.2,1.9,2.0,2.4,2.4,3.2,3.1
3924,Aquinas,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,10,4.,27.0,จบ,0.0,https://cdn.readawrite.com/articles/2362/2361271/thumbnail/small.gif,5.0,"NoocHy Publishing,Prion,sci fi",Area 51 พาสพลีออน : Pass Prion,https://www.readawrite.com/a/z1k2jv,112,,,,,,0.0,0.0,3.75,2.0,3.75,3.2,1.9,2.0,2.4,2.4,3.2,3.1
3925,DG,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,10,จากเกมสู่ความจริง [ตรวจแล้ว]: นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,4.0,จบ,10.0,https://cdn.readawrite.com/articles/2362/2361292/thumbnail/small.gif,1.0,"DG,ไปต่างโลก",จากเกมสู่ความจริง [ตรวจแล้ว],https://www.readawrite.com/a/z1k2kh,345,,,,,,0.0,0.0,1.25,3.0,2.5,2.2,1.4,1.5,1.7,1.8,2.2,2.3
3926,totheMoon,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,3, tales of the Fallen Part I : Liberate,4.0,จบ,2.0,https://cdn.readawrite.com/articles/2361/2360618/thumbnail/small.gif,2.0,"เทพเจ้า,มนุษย์หมาป่า,นิยายแฟนตาซี,นิยายโรแมนติก,ผจญภัย,ปีศาจ",tales of the Fallen ：Liberate,https://www.readawrite.com/a/z1k218,109,,,,,,0.0,0.0,2.5,2.0,2.5,2.3,1.4,1.5,1.8,1.8,2.3,2.3
3927, S.R.  M.V.,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2,หญิงสาวผู้เป็นโอตาคุที่ชอบ tsukiuta the animation มากๆอยู่ๆก็ตายแล้วเกิดใหม่เป็นหลานสาวของมุกิฮาจิเม,7.0,จบ,5.0,https://cdn.readawrite.com/articles/2361/2360718/thumbnail/small.gif,2.0,,อยู่ๆก็เกิดมาเป็นหลานสาวของฮาจิเมะ![tsukiuta] ภาคrabbit the kingdom,https://www.readawrite.com/a/z1k243,260,,,,,,0.0,0.0,2.5,3.0,3.75,3.1,1.8,2.0,2.3,2.4,3.1,3.1
3928,นายชาดำ,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1,ชายคนหนึ่ง ได้เสียชีวิตก่อนอายุไข พระเจ้าจึงส่งเขามาเกิดใหม่ในโลกแฟนตาซี พร้อมสกิลสุดเกรียน(กาว),0.0,จบ,1.0,https://cdn.readawrite.com/articles/2361/2360763/thumbnail/small.gif,0.0,"กาว,ต่างโลก,ไม่ฮาเร็ม,ธุรกิจ,นิยายแฟนตาซี,ผจญภัย,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล",พ่อค้าในต่างโลก,https://www.readawrite.com/a/z1k25d,54,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
3929,แปะก๊วยรสหวาน,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2,พวกนายเป็นใคร...ฉัน!ถามก็ตอบมาสิ!!,4.0,จบ,0.0,https://cdn.readawrite.com/articles/2363/2362228/thumbnail/small.gif,2.0,"นิยายแฟนตาซี,kookjin,กุกจิน,สัตว์เลี้ยงกุกุจิน",สัตว์เลี้ยงกุกจิน,https://www.readawrite.com/a/z1k3c8,48,,,,,,0.0,0.0,2.5,1.0,2.5,2.0,1.2,1.2,1.5,1.5,2.0,1.9
3930,Aquinas,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,25,1.{Coin} เสียงระเบิด “ปุ ปุ ปุ” ฟังบาดจิตบาดใจ ผมครางซีด เจ็บปวดเนื้อตัว วัตถุแข็งเย็นบา,30.0,จบ,1.0,https://cdn.readawrite.com/articles/2363/2362841/thumbnail/small.gif,16.0,"NoocHy Publishing,sci fi,Galaxy",The Galaxy : Flakes Kuiper เกล็ดไคเปอร์,https://www.readawrite.com/a/z1k3tq,286,,,,,,0.0,0.0,5.0,3.0,3.75,3.9,2.4,2.4,2.9,3.0,3.9,3.8
3931,Aquinas,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,10,3.,27.0,จบ,0.0,https://cdn.readawrite.com/articles/2363/2362877/thumbnail/small.gif,6.0,"NoocHy Publishing,sci fi,Galaxy",The Galaxy : Genesis Black hole กำเนิด แบล็คโฮล,https://www.readawrite.com/a/z1k3ur,92,,,,,,0.0,0.0,3.75,2.0,3.75,3.2,1.9,2.0,2.4,2.4,3.2,3.1
3932,Aquinas,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,10,2.,27.0,จบ,0.0,https://cdn.readawrite.com/articles/2363/2362858/thumbnail/small.gif,7.0,"NoocHy Publishing,sci fi,Galaxy",The Galaxy : Discoverers a Comet พบเจอดาวหาง,https://www.readawrite.com/a/z1k3u8,91,,,,,,0.0,0.0,3.75,2.0,3.75,3.2,1.9,2.0,2.4,2.4,3.2,3.1
3933,Aquinas,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,8,4.,28.0,จบ,0.0,https://cdn.readawrite.com/articles/2363/2362910/thumbnail/small.gif,6.0,"NoocHy Publishing,sci fi,Galaxy",The Galaxy : Birth Big Bang เกิดบิกแบง,https://www.readawrite.com/a/z1k3vp,100,,,,,,0.0,0.0,3.75,2.0,3.75,3.2,1.9,2.0,2.4,2.4,3.2,3.1
3934,Sadsad,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1,อัพทุกวันอาทิตย์ ตอน 21.00,0.0,จบ,0.0,https://cdn.readawrite.com/articles/2362/2361863/thumbnail/small.gif,1.0,,Demon Impact,https://www.readawrite.com/a/z1k31s,45,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
3935,คุณตะวัน,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2,เมื่อหลายปีที่แล้วมีการระบาดของไวรัสบางอย่างจนคร่าชีวิตคนไปมากมายแต่ถึงกระนั้นโลกก็ผ่านพ้นวิกฤตพนี้ไ,3.0,จบ,2.0,https://cdn.readawrite.com/articles/2362/2361918/thumbnail/small.gif,2.0,"นิยายแฟนตาซี,ชายรักชาย,Boy love / Yaoi / ชายรักชาย,ดร่าม่านิดหน่อย,นิยายสีเทา,NCเบาๆ,สืบสวนสอบสวน,เลือดสาด,สะกดจิต",✸⭑[ D D L ] ⭑✷,https://www.readawrite.com/a/z1k33d,183,,,,,,0.0,0.0,2.5,3.0,2.5,2.7,1.6,1.7,2.0,2.1,2.7,2.7
3936,Omaresen,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,3,นี้คือเรื่องราวการเอาชีวิตรอดของบุคคลต่างๆ ในวันสิ้นโลก หลังจากที่อุกกาบาตได้พุ่งชนโลก และปล่อยพลังง,6.0,จบ,2.0,https://cdn.readawrite.com/articles/2364/2363534/thumbnail/small.gif,2.0,"วันสิ้นโลก,ซอมบี้,หายนะ,สัตว์กลายพันธุ์,รวมเรื่องสั้น",บันทึกหายนะวันสิ้นโลก,https://www.readawrite.com/a/z1k4ej,168,,,,,,0.0,0.0,2.5,3.0,2.5,2.7,1.6,1.7,2.0,2.1,2.7,2.7
3937,เหมือนแพ,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,3,แค้นรักนายอสรพิษ,21.0,จบ,25.0,https://cdn.readawrite.com/articles/2364/2363937/thumbnail/small.gif,2.0,งู,แค้นรักนายอสรพิษ ฉบับใหม่,https://www.readawrite.com/a/z1k4q2,1290,,,,,,0.0,0.0,2.5,4.0,3.75,3.4,2.0,2.2,2.6,2.7,3.4,3.5
3938,Traveller Prime,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1,No​ Hero​ on​ Universe​: นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1.0,จบ,1.0,https://cdn.readawrite.com/articles/2365/2364038/thumbnail/small.gif,1.0,,No​ Hero​ on​ Universe​,https://www.readawrite.com/a/z1k4sx,63,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
3939,เวนดี้,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,3,เมื่อเวนดี้หลุดเข้าไปอยู่ในดินแดนเนเวอร์แลนด์ชีวิตที่แสนน่าเบื่อของเธอกำลังถูกเติมเต็มสีสันไปทีละน้อ,2.0,จบ,0.0,https://cdn.readawrite.com/articles/2365/2364062/thumbnail/small.gif,2.0,,ปีเตอร์แพนกับปริศนานักล่าเงา,https://www.readawrite.com/a/z1k4tm,35,,,,,,0.0,0.0,2.5,1.0,1.25,1.6,1.0,1.0,1.2,1.2,1.6,1.5
3940,minnimicz,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,""" เราไม่สนว่าคุณจะเป็นใคร แต่ในเกมนี้ คุณต้องเอาชีวิตรอด หากประมาทแม้แต่นิด คุณอาจเป็นศพรายต่อไป ขอใ",1.0,จบ,1.0,https://cdn.readawrite.com/articles/2364/2363060/thumbnail/small.gif,0.0,"เกม,เซอร์ไวเวอร์,การฆ่า,ฆ่า",เกมเซอร์ไวเวอร์,https://www.readawrite.com/a/z1k410,32,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
3941,sunflourx,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,9,ผมที่เป็นนักเขียนนิยายกิ๊กก๊อก นาฬิกาวิ่งทวนเข็มเรือนนั้น กับเด็กผู้ชายและกล่องตุ๊กตาตัวตลกในมือของเ,19.0,จบ,1.0,https://cdn.readawrite.com/articles/2364/2363243/thumbnail/small.gif,7.0,"pangwave,ลักยิ้มกินพีช",คุณประการที่ 8. | pangwave,https://www.readawrite.com/a/z1k468,216,,,,,,0.0,0.0,3.75,3.0,3.75,3.5,2.1,2.2,2.6,2.7,3.5,3.5
3942,คมดาบทมิฬ,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0, มีหลายคนถามผมว่าความต้องการ ความสุข หรือเป้าหมายของชีวิตผมคืออะไร ตอนแรกๆผมก็ตอบไม่ได้ แต่หลังจากที,0.0,จบ,2.0,https://cdn.readawrite.com/articles/2366/2365081/thumbnail/small.gif,0.0,,Leave ทิ้งมันไป,https://www.readawrite.com/a/z1k5nq,10,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
3943,D-Law,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,7,มนุษย์ในยุคระหว่างดวงดาวได้รับการขึ้นทะเบียนอย่างเป็นทางการจากสหพันธ์ดวงดาวว่าเป็นสปีชีส์ที่ใกล้สูญพ,20.0,จบ,10.0,https://cdn.readawrite.com/articles/2365/2364396/thumbnail/small.gif,5.0,"ปลูกผัก,ยุคดวงดาว,ไลฟ์สด,ขายผักออร์แกนิค,ไม่ตื่นเต้น",หวางยวี่เซวียน,https://www.readawrite.com/a/z1k546,575,,,,,,0.0,0.0,3.75,4.0,3.75,3.8,2.3,2.4,2.9,3.0,3.8,3.8
3944,เชอรีน,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,3,yon can't​ get​ away​ from​ it.,8.0,จบ,0.0,https://cdn.readawrite.com/articles/2365/2364454/thumbnail/small.gif,3.0,"soojun,beomjun",snatch.,https://www.readawrite.com/a/z1k55t,128,,,,,,0.0,0.0,3.75,2.0,3.75,3.2,1.9,2.0,2.4,2.4,3.2,3.1
3945,Fansy_Beluga!,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,เมอร์รี่แลนด์คือดินแดนที่ไม่มีใครค้นพบมาก่อน กล่าวกันว่าในดินแดนแห่งนั้นมีแต่ความสุขที่ไม่รู้จบสิ้น,1.0,จบ,0.0,https://cdn.readawrite.com/articles/2366/2365903/thumbnail/small.gif,0.0,"Alicia in Merryland,beluga!",Alicia in Merryland,https://www.readawrite.com/a/z1k6c8,6,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
3946,สมบัติ​กู​ซู​,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,7,ระบบอ่อยตัวร้าย[YAOI]​: นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,33.0,จบ,1.0,https://cdn.readawrite.com/articles/2367/2366373/thumbnail/small.gif,6.0,"ระบบ,ระบบอ่อยตัว​ร้าย,ข้ามมิติ",ระบบอ่อยตัวร้าย[YAOI]​,https://www.readawrite.com/a/z1k6pn,412,,,,,,0.0,0.0,3.75,4.0,5.0,4.2,2.6,2.7,3.2,3.4,4.2,4.3
3947,kinnareely,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,9,คุณเคยฝันเห็นคนแปลกหน้าบ้างหรือเปล่า?? แล้วคุณจะทำอย่างไร ถ้าคุณเอาแต่ฝันเห็นคนคนเดิมซ้ำๆ โดยที่ไม่ร,9.0,จบ,2.0,https://cdn.readawrite.com/articles/2367/2366550/thumbnail/small.gif,5.0,"chandong,ชานดง,ฟิคโกลชา,Goldenchild,Golden child,โกลชา,Boy Love/Yaoi,แฟนตาซี",Lucid Dream 💫,https://www.readawrite.com/a/z1k6up,477,,,,,,0.0,0.0,3.75,4.0,3.75,3.8,2.3,2.4,2.9,3.0,3.8,3.8
3948,Ai_mons,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2,เมื่อลูกรักของพระเจ้าหายตัวไปปริศนาเด็กหนุ่มจากอีกโลกที่มีแต่รอยยิ้มและความลับต้องเข้ามาช่วยสืบแต่กล,2.0,จบ,9.0,https://cdn.readawrite.com/articles/2366/2365594/thumbnail/small.gif,2.0,"แฟนตาซี,ต่างโลก,เวลา,โชเน็น,แอบวายนิดๆ",God Toy การละเล่นของพระเจ้า,https://www.readawrite.com/a/z1k63e,102,,,,,,0.0,0.0,2.5,2.0,1.25,1.9,1.2,1.2,1.4,1.5,1.9,1.9
3949,sonneyeon,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2,ไม่เห็นจะต้องเกร็งเลย ผมไม่ใช่หมานะคุณ,3.0,จบ,2.0,https://cdn.readawrite.com/articles/2368/2367336/thumbnail/small.gif,1.0,,Take It Easy —,https://www.readawrite.com/a/z1k7i6,51,,,,,,0.0,0.0,1.25,1.0,2.5,1.6,1.0,1.0,1.2,1.2,1.6,1.6
3950,Ivesen,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,เปิดเทอมวันแรก ผมก็เจอเพื่อนร่วมห้องของผมกำลังจ้วงปีศาจซะแล้ว,0.0,จบ,2.0,https://cdn.readawrite.com/articles/2367/2366802/thumbnail/small.gif,0.0,"นิยายแฟนตาซี,ปีศาจ,เวทมนตร์,โรงเรียน,สัตว์ประหลาด",My best friend is a monster hunter เพื่อนของผมเป็นนักล่าปีศาจ,https://www.readawrite.com/a/z1k72w,37,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
3951,Lokasander,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,เมื่อความตายไม่ใช่จุดจบ ความผิดพลาดของฉันก็เช่นกัน / ฉบับร่าง ไม่มีกำหนดจบ อยากลงเฉยๆ ค่ะ เขียนคนเดี,0.0,จบ,1.0,https://cdn.readawrite.com/articles/2367/2366822/thumbnail/small.gif,0.0,,#1stDraft when you\'re fucked up in hundreds different ways.,https://www.readawrite.com/a/z1k73h,24,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
3952,Tay,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,"On living, finding and dying: นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล",0.0,จบ,1.0,https://cdn.readawrite.com/articles/2369/2368729/thumbnail/small.gif,0.0,,"On living, finding and dying",https://www.readawrite.com/a/z1k8my,19,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
3953,d_dwrite,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2,"""เธอน่ะ เป็นนางฟ้าแม่ทูนหัวของฉันเลยนะ"" หญิงสาวผู้เป็นทุกสิ่งทุกอย่างของเธอพูดไว้แบบนั้น",3.0,จบ,0.0,https://cdn.readawrite.com/articles/2369/2368803/thumbnail/small.gif,1.0,"Girl Love/Yuri,นิยายแฟนตาซี,ผจญภัย,ต่างโลก,สัตว์ประหลาด,สงคราม,เวทมนตร์,ดราม่า",นางฟ้าแม่ทูนหัว (GL),https://www.readawrite.com/a/z1k8p3,66,,,,,,0.0,0.0,1.25,2.0,2.5,1.9,1.2,1.2,1.4,1.5,1.9,2.0
3954,กรวิก,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,เรื่องนี้เป็นงานเขียนชิ้นแรกที่เขียนไว้ตั้งแต่ปี 2549 แต่ด้วยเหตุบางอย่างมันจึงถูกปิดผนึกไว้เป็นสิบๆ,0.0,จบ,7.0,https://cdn.readawrite.com/articles/2368/2367958/thumbnail/small.gif,0.0,Happy birthday Bright,ยมทูตสาว (ชื่อชั่วคราว),https://www.readawrite.com/a/z1k80x,61,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
3955,Dark fantasy world,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,6,นิยายหลายมุมมองจากเพจ Interactive Novel หม้อต้มสุกของเรื่องราวนักบุญแห่งดาบที่แต่ละครมีจุดเริ่มต้นแล,8.0,จบ,5.0,https://cdn.readawrite.com/articles/2369/2368226/thumbnail/small.gif,5.0,"นิยายดาร์คแฟนตาซี,ยุคกลาง,ประวัติศาสตร์,มุมมองตัวละคร,สีเทา,อิสรภาพ,ระบบศักดินาสวามิภักดิ์,มีเนื้อหาทางเรื่องเพศและเลือดสาด,nc-18,เวทย์มนต์,สงคราม,สัตว์ประหลาด,ดิสโทเปีย,ดราม่า",Sword Saint\'s Tales,https://www.readawrite.com/a/z1k88l,338,,,,,,0.0,0.0,3.75,3.0,3.75,3.5,2.1,2.2,2.6,2.7,3.5,3.5
3956,XIII°F,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2,บ้าาา ใครเค้าบรรยายกัน นี่ไม่ใช่นิยายสักหน่อย,2.0,จบ,4.0,https://cdn.readawrite.com/articles/2370/2369622/thumbnail/small.gif,0.0,"ตัวเอกหน้ามึน,สายมโน,ตัวประกอบ,จะใส่ทำไมเนี่ย",แม่!! เสื้อแขนยาวสีขาวอยู่ไหน!!!,https://www.readawrite.com/a/z1k9dh,97,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
3957,rinsama77,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,หยางเฝย ชายหนุ่มนักแข่งรถชื่อดัง วันนี้เป็นวันแข่งรถแต่ดันเกิดอุบัติเหตุขึ้น ทำให้เขาเข้าโรงพยาบาล เ,0.0,จบ,1.0,https://cdn.readawrite.com/articles/2370/2369674/thumbnail/small.gif,0.0,"#yaio,*Boylove/yaio,แฟนตาซี / fantasy",see you again in another life🌧️,https://www.readawrite.com/a/z1k9ey,21,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
